Index,GloOfs,RelOfs,LocOfs,Next,Data,DataType,GotoX,GotoY,GotoZ,State,State_S
1119,106080,73306,8952,0,0,TT_NONE,0,212,0,0,CS_NONE
1120,106088,73314,8960,0,0,TT_NONE,0,212,0,0,CS_NONE
1121,106096,73322,8968,0,0,TT_NONE,0,212,0,0,CS_NONE
1122,106104,73330,8976,0,0,TT_NONE,0,212,0,0,CS_NONE
1123,106112,73338,8984,0,0,TT_NONE,0,212,0,0,CS_NONE
1124,106120,73346,8992,0,0,TT_NONE,0,212,0,0,CS_NONE
1125,106128,73354,9000,0,0,TT_NONE,0,212,0,0,CS_NONE
1126,106136,73362,9008,0,0,TT_NONE,0,212,0,0,CS_NONE
1127,106144,73370,9016,0,0,TT_NONE,0,212,0,0,CS_NONE
1128,106152,73378,9024,0,0,TT_NONE,0,212,0,0,CS_NONE
1129,106160,73386,9032,0,0,TT_NONE,0,212,0,0,CS_NONE
1130,106168,73394,9040,0,0,TT_NONE,0,212,0,0,CS_NONE
1131,106176,73402,9048,0,0,TT_NONE,0,212,0,0,CS_NONE
1132,106184,73410,9056,0,0,TT_NONE,0,212,0,0,CS_NONE
1133,106192,73418,9064,0,0,TT_NONE,0,212,0,0,CS_NONE
1134,106200,73426,9072,0,0,TT_NONE,0,212,0,0,CS_NONE
1135,106208,73434,9080,0,0,TT_NONE,0,212,0,0,CS_NONE
1136,106216,73442,9088,0,0,TT_NONE,0,212,0,0,CS_NONE
1137,106224,73450,9096,0,0,TT_NONE,0,212,0,0,CS_NONE
1138,106232,73458,9104,0,0,TT_NONE,0,212,0,0,CS_NONE
1139,106240,73466,9112,0,0,TT_NONE,0,212,0,0,CS_NONE
1140,106248,73474,9120,0,0,TT_NONE,0,212,0,0,CS_NONE
1141,106256,73482,9128,0,0,TT_NONE,0,212,0,0,CS_NONE
1142,106264,73490,9136,0,0,TT_NONE,0,212,0,0,CS_NONE
1143,106272,73498,9144,0,0,TT_NONE,0,212,0,0,CS_NONE
1144,106280,73506,9152,0,0,TT_NONE,0,212,0,0,CS_NONE
1145,106288,73514,9160,0,0,TT_NONE,0,212,0,0,CS_NONE
1146,106296,73522,9168,0,0,TT_NONE,0,212,0,0,CS_NONE
1147,106304,73530,9176,0,0,TT_NONE,0,212,0,0,CS_NONE
1148,106312,73538,9184,0,0,TT_NONE,0,212,0,0,CS_NONE
1149,106320,73546,9192,0,0,TT_NONE,0,212,0,0,CS_NONE
1150,106328,73554,9200,0,0,TT_NONE,0,212,0,0,CS_NONE
1151,106336,73562,9208,0,0,TT_NONE,0,212,0,0,CS_NONE
1152,106344,73570,9216,0,0,TT_NONE,0,212,0,0,CS_NONE
1153,106352,73578,9224,0,0,TT_NONE,0,212,0,0,CS_NONE
1154,106360,73586,9232,0,0,TT_NONE,0,212,0,0,CS_NONE
1155,106368,73594,9240,0,0,TT_NONE,0,212,0,0,CS_NONE
1156,106376,73602,9248,0,0,TT_NONE,0,212,0,0,CS_NONE
1157,106384,73610,9256,0,0,TT_NONE,0,212,0,0,CS_NONE
1158,106392,73618,9264,0,0,TT_NONE,0,212,0,0,CS_NONE
1159,106400,73626,9272,0,0,TT_NONE,0,212,0,0,CS_NONE
1160,106408,73634,9280,0,0,TT_NONE,0,212,0,0,CS_NONE
1161,106416,73642,9288,0,0,TT_NONE,0,212,0,0,CS_NONE
1162,106424,73650,9296,0,0,TT_NONE,0,212,0,0,CS_NONE
1163,106432,73658,9304,0,0,TT_NONE,0,212,0,0,CS_NONE
1164,106440,73666,9312,0,0,TT_NONE,0,212,0,0,CS_NONE
1165,106448,73674,9320,0,0,TT_NONE,0,212,0,0,CS_NONE
1166,106456,73682,9328,0,0,TT_NONE,0,212,0,0,CS_NONE
1167,106464,73690,9336,0,0,TT_NONE,0,212,0,0,CS_NONE
1168,106472,73698,9344,0,0,TT_NONE,0,212,0,0,CS_NONE
1169,106480,73706,9352,0,0,TT_NONE,0,212,0,0,CS_NONE
1170,106488,73714,9360,0,0,TT_NONE,0,212,0,0,CS_NONE
1171,106496,73722,9368,0,0,TT_NONE,0,212,0,0,CS_NONE
1172,106504,73730,9376,0,0,TT_NONE,0,212,0,0,CS_NONE
1173,106512,73738,9384,0,0,TT_NONE,0,212,0,0,CS_NONE
1174,106520,73746,9392,0,0,TT_NONE,0,212,0,0,CS_NONE
1175,106528,73754,9400,0,0,TT_NONE,0,212,0,0,CS_NONE
1176,106536,73762,9408,0,0,TT_NONE,0,212,0,0,CS_NONE
1177,106544,73770,9416,0,0,TT_NONE,0,212,0,0,CS_NONE
1178,106552,73778,9424,0,0,TT_NONE,0,212,0,0,CS_NONE
1179,106560,73786,9432,0,0,TT_NONE,0,212,0,0,CS_NONE
1180,106568,73794,9440,0,0,TT_NONE,0,212,0,0,CS_NONE
1181,106576,73802,9448,0,0,TT_NONE,0,212,0,0,CS_NONE
1182,106584,73810,9456,0,0,TT_NONE,0,212,0,0,CS_NONE
1183,106592,73818,9464,0,0,TT_NONE,0,212,0,0,CS_NONE
1184,106600,73826,9472,0,0,TT_NONE,0,212,0,0,CS_NONE
1185,106608,73834,9480,0,0,TT_NONE,0,212,0,0,CS_NONE
1186,106616,73842,9488,0,0,TT_NONE,0,212,0,0,CS_NONE
1187,106624,73850,9496,0,0,TT_NONE,0,212,0,0,CS_NONE
1188,106632,73858,9504,0,0,TT_NONE,0,212,0,0,CS_NONE
1189,106640,73866,9512,0,0,TT_NONE,0,212,0,0,CS_NONE
1190,106648,73874,9520,0,0,TT_NONE,0,212,0,0,CS_NONE
1191,106656,73882,9528,0,0,TT_NONE,0,212,0,0,CS_NONE
1192,106664,73890,9536,0,0,TT_NONE,0,212,0,0,CS_NONE
1193,106672,73898,9544,0,0,TT_NONE,0,212,0,0,CS_NONE
1194,106680,73906,9552,0,0,TT_NONE,0,212,0,0,CS_NONE
1195,106688,73914,9560,0,0,TT_NONE,0,212,0,0,CS_NONE
1196,106696,73922,9568,0,0,TT_NONE,0,212,0,0,CS_NONE
1197,106704,73930,9576,0,0,TT_NONE,0,212,0,0,CS_NONE
1198,106712,73938,9584,0,0,TT_NONE,0,212,0,0,CS_NONE
1199,106720,73946,9592,0,0,TT_NONE,0,212,0,0,CS_NONE
1200,106728,73954,9600,0,0,TT_NONE,0,212,0,0,CS_NONE
1201,106736,73962,9608,0,0,TT_NONE,0,212,0,0,CS_NONE
1202,106744,73970,9616,0,0,TT_NONE,0,212,0,0,CS_NONE
1203,106752,73978,9624,0,0,TT_NONE,0,212,0,0,CS_NONE
1204,106760,73986,9632,0,0,TT_NONE,0,212,0,0,CS_NONE
1205,106768,73994,9640,0,0,TT_NONE,0,212,0,0,CS_NONE
1206,106776,74002,9648,0,0,TT_NONE,0,212,0,0,CS_NONE
1207,106784,74010,9656,0,0,TT_NONE,0,212,0,0,CS_NONE
1208,106792,74018,9664,0,0,TT_NONE,0,212,0,0,CS_NONE
1209,106800,74026,9672,0,0,TT_NONE,0,212,0,0,CS_NONE
1210,106808,74034,9680,0,0,TT_NONE,0,212,0,0,CS_NONE
1211,106816,74042,9688,0,0,TT_NONE,0,212,0,0,CS_NONE
1212,106824,74050,9696,0,0,TT_NONE,0,212,0,0,CS_NONE
1213,106832,74058,9704,0,0,TT_NONE,0,212,0,0,CS_NONE
1214,106840,74066,9712,0,0,TT_NONE,0,212,0,0,CS_NONE
1215,106848,74074,9720,0,0,TT_NONE,0,212,0,0,CS_NONE
1216,106856,74082,9728,0,0,TT_NONE,0,212,0,0,CS_NONE
1217,106864,74090,9736,0,0,TT_NONE,0,212,0,0,CS_NONE
1218,106872,74098,9744,0,0,TT_NONE,0,212,0,0,CS_NONE
1219,106880,74106,9752,0,0,TT_NONE,0,212,0,0,CS_NONE
1220,106888,74114,9760,0,0,TT_NONE,0,212,0,0,CS_NONE
1221,106896,74122,9768,0,0,TT_NONE,0,212,0,0,CS_NONE
1222,106904,74130,9776,0,0,TT_NONE,0,212,0,0,CS_NONE
1223,106912,74138,9784,0,0,TT_NONE,0,212,0,0,CS_NONE
1224,106920,74146,9792,0,0,TT_NONE,0,212,0,0,CS_NONE
1225,106928,74154,9800,0,0,TT_NONE,0,212,0,0,CS_NONE
1226,106936,74162,9808,0,0,TT_NONE,0,212,0,0,CS_NONE
1227,106944,74170,9816,0,0,TT_NONE,0,212,0,0,CS_NONE
1228,106952,74178,9824,0,0,TT_NONE,0,212,0,0,CS_NONE
1229,106960,74186,9832,0,0,TT_NONE,0,212,0,0,CS_NONE
1230,106968,74194,9840,0,0,TT_NONE,0,212,0,0,CS_NONE
1231,106976,74202,9848,0,0,TT_NONE,0,212,0,0,CS_NONE
1232,106984,74210,9856,0,0,TT_NONE,0,212,0,0,CS_NONE
1233,106992,74218,9864,0,0,TT_NONE,0,212,0,0,CS_NONE
1234,107000,74226,9872,0,0,TT_NONE,0,212,0,0,CS_NONE
1235,107008,74234,9880,0,0,TT_NONE,0,212,0,0,CS_NONE
1236,107016,74242,9888,0,0,TT_NONE,0,212,0,0,CS_NONE
1237,107024,74250,9896,0,0,TT_NONE,0,212,0,0,CS_NONE
1238,107032,74258,9904,0,0,TT_NONE,0,212,0,0,CS_NONE
1239,107040,74266,9912,0,0,TT_NONE,0,212,0,0,CS_NONE
1240,107048,74274,9920,0,0,TT_NONE,0,212,0,0,CS_NONE
1241,107056,74282,9928,0,0,TT_NONE,0,212,0,0,CS_NONE
1242,107064,74290,9936,0,0,TT_NONE,0,212,0,0,CS_NONE
1243,107072,74298,9944,0,0,TT_NONE,0,212,0,0,CS_NONE
1244,107080,74306,9952,0,0,TT_NONE,0,212,0,0,CS_NONE
1245,107088,74314,9960,0,0,TT_NONE,0,212,0,0,CS_NONE
1246,107096,74322,9968,0,0,TT_NONE,0,212,0,0,CS_NONE
1247,107104,74330,9976,0,0,TT_NONE,0,212,0,0,CS_NONE
1248,107112,74338,9984,0,0,TT_NONE,0,212,0,0,CS_NONE
1249,107120,74346,9992,0,0,TT_NONE,0,212,0,0,CS_NONE
1250,107128,74354,10000,0,0,TT_NONE,0,212,0,0,CS_NONE
1251,107136,74362,10008,0,0,TT_NONE,0,212,0,0,CS_NONE
1252,107144,74370,10016,0,0,TT_NONE,0,212,0,0,CS_NONE
1253,107152,74378,10024,0,0,TT_NONE,0,212,0,0,CS_NONE
1254,107160,74386,10032,0,0,TT_NONE,0,212,0,0,CS_NONE
1255,107168,74394,10040,0,0,TT_NONE,0,212,0,0,CS_NONE
1256,107176,74402,10048,0,0,TT_NONE,0,212,0,0,CS_NONE
1257,107184,74410,10056,0,0,TT_NONE,0,212,0,0,CS_NONE
1258,107192,74418,10064,0,0,TT_NONE,0,212,0,0,CS_NONE
1259,107200,74426,10072,0,0,TT_NONE,0,212,0,0,CS_NONE
1260,107208,74434,10080,0,0,TT_NONE,0,212,0,0,CS_NONE
1261,107216,74442,10088,0,0,TT_NONE,0,212,0,0,CS_NONE
1262,107224,74450,10096,0,0,TT_NONE,0,212,0,0,CS_NONE
1263,107232,74458,10104,0,0,TT_NONE,0,212,0,0,CS_NONE
1264,107240,74466,10112,0,0,TT_NONE,0,212,0,0,CS_NONE
1265,107248,74474,10120,0,0,TT_NONE,0,212,0,0,CS_NONE
1266,107256,74482,10128,0,0,TT_NONE,0,212,0,0,CS_NONE
1267,107264,74490,10136,0,0,TT_NONE,0,212,0,0,CS_NONE
1268,107272,74498,10144,0,0,TT_NONE,0,212,0,0,CS_NONE
1269,107280,74506,10152,0,0,TT_NONE,0,212,0,0,CS_NONE
1270,107288,74514,10160,0,0,TT_NONE,0,212,0,0,CS_NONE
1271,107296,74522,10168,0,0,TT_NONE,0,212,0,0,CS_NONE
1272,107304,74530,10176,0,0,TT_NONE,0,212,0,0,CS_NONE
1273,107312,74538,10184,0,0,TT_NONE,0,212,0,0,CS_NONE
1274,107320,74546,10192,0,0,TT_NONE,0,212,0,0,CS_NONE
1275,107328,74554,10200,0,0,TT_NONE,0,212,0,0,CS_NONE
1276,107336,74562,10208,0,0,TT_NONE,0,212,0,0,CS_NONE
1277,107344,74570,10216,0,0,TT_NONE,0,212,0,0,CS_NONE
1278,107352,74578,10224,0,0,TT_NONE,0,212,0,0,CS_NONE
1279,107360,74586,10232,0,0,TT_NONE,0,212,0,0,CS_NONE
1280,107368,74594,10240,0,0,TT_NONE,0,212,0,0,CS_NONE
1281,107376,74602,10248,0,0,TT_NONE,0,212,0,0,CS_NONE
1282,107384,74610,10256,0,0,TT_NONE,0,212,0,0,CS_NONE
1283,107392,74618,10264,0,0,TT_NONE,0,212,0,0,CS_NONE
1284,107400,74626,10272,0,0,TT_NONE,0,212,0,0,CS_NONE
1285,107408,74634,10280,0,0,TT_NONE,0,212,0,0,CS_NONE
1286,107416,74642,10288,0,0,TT_NONE,0,212,0,0,CS_NONE
1287,107424,74650,10296,0,0,TT_NONE,0,212,0,0,CS_NONE
1288,107432,74658,10304,0,0,TT_NONE,0,212,0,0,CS_NONE
1289,107440,74666,10312,0,0,TT_NONE,0,212,0,0,CS_NONE
1290,107448,74674,10320,0,0,TT_NONE,0,212,0,0,CS_NONE
1291,107456,74682,10328,0,0,TT_NONE,0,212,0,0,CS_NONE
1292,107464,74690,10336,0,0,TT_NONE,0,212,0,0,CS_NONE
1293,107472,74698,10344,0,0,TT_NONE,0,212,0,0,CS_NONE
1294,107480,74706,10352,0,0,TT_NONE,0,212,0,0,CS_NONE
1295,107488,74714,10360,0,0,TT_NONE,0,212,0,0,CS_NONE
1296,107496,74722,10368,0,0,TT_NONE,0,212,0,0,CS_NONE
1297,107504,74730,10376,0,0,TT_NONE,0,212,0,0,CS_NONE
1298,107512,74738,10384,0,0,TT_NONE,0,212,0,0,CS_NONE
1299,107520,74746,10392,0,0,TT_NONE,0,212,0,0,CS_NONE
1300,107528,74754,10400,0,0,TT_NONE,0,212,0,0,CS_NONE
1301,107536,74762,10408,0,0,TT_NONE,0,212,0,0,CS_NONE
1302,107544,74770,10416,0,0,TT_NONE,0,212,0,0,CS_NONE
1303,107552,74778,10424,0,0,TT_NONE,0,212,0,0,CS_NONE
1304,107560,74786,10432,0,0,TT_NONE,0,212,0,0,CS_NONE
1305,107568,74794,10440,0,0,TT_NONE,0,212,0,0,CS_NONE
1306,107576,74802,10448,0,0,TT_NONE,0,212,0,0,CS_NONE
1307,107584,74810,10456,0,0,TT_NONE,0,212,0,0,CS_NONE
1308,107592,74818,10464,0,0,TT_NONE,0,212,0,0,CS_NONE
1309,107600,74826,10472,0,0,TT_NONE,0,212,0,0,CS_NONE
1310,107608,74834,10480,0,0,TT_NONE,0,212,0,0,CS_NONE
1311,107616,74842,10488,0,0,TT_NONE,0,212,0,0,CS_NONE
1312,107624,74850,10496,0,0,TT_NONE,0,212,0,0,CS_NONE
1313,107632,74858,10504,0,0,TT_NONE,0,212,0,0,CS_NONE
1314,107640,74866,10512,0,0,TT_NONE,0,212,0,0,CS_NONE
1315,107648,74874,10520,0,0,TT_NONE,0,212,0,0,CS_NONE
1316,107656,74882,10528,0,0,TT_NONE,0,212,0,0,CS_NONE
1317,107664,74890,10536,0,0,TT_NONE,0,212,0,0,CS_NONE
1318,107672,74898,10544,0,0,TT_NONE,0,212,0,0,CS_NONE
1319,107680,74906,10552,0,0,TT_NONE,0,212,0,0,CS_NONE
1320,107688,74914,10560,0,0,TT_NONE,0,212,0,0,CS_NONE
1321,107696,74922,10568,0,0,TT_NONE,0,212,0,0,CS_NONE
1322,107704,74930,10576,0,0,TT_NONE,0,212,0,0,CS_NONE
1323,107712,74938,10584,0,0,TT_NONE,0,212,0,0,CS_NONE
1324,107720,74946,10592,0,0,TT_NONE,0,212,0,0,CS_NONE
1325,107728,74954,10600,0,0,TT_NONE,0,212,0,0,CS_NONE
1326,107736,74962,10608,0,0,TT_NONE,0,212,0,0,CS_NONE
1327,107744,74970,10616,0,0,TT_NONE,0,212,0,0,CS_NONE
1328,107752,74978,10624,0,0,TT_NONE,0,212,0,0,CS_NONE
1329,107760,74986,10632,0,0,TT_NONE,0,212,0,0,CS_NONE
1330,107768,74994,10640,0,0,TT_NONE,0,212,0,0,CS_NONE
1331,107776,75002,10648,0,0,TT_NONE,0,212,0,0,CS_NONE
1332,107784,75010,10656,0,0,TT_NONE,0,212,0,0,CS_NONE
1333,107792,75018,10664,0,0,TT_NONE,0,212,0,0,CS_NONE
1334,107800,75026,10672,0,0,TT_NONE,0,212,0,0,CS_NONE
1335,107808,75034,10680,0,0,TT_NONE,0,212,0,0,CS_NONE
1336,107816,75042,10688,0,0,TT_NONE,0,212,0,0,CS_NONE
1337,107824,75050,10696,0,0,TT_NONE,0,212,0,0,CS_NONE
1338,107832,75058,10704,0,0,TT_NONE,0,212,0,0,CS_NONE
1339,107840,75066,10712,0,0,TT_NONE,0,212,0,0,CS_NONE
1340,107848,75074,10720,0,0,TT_NONE,0,212,0,0,CS_NONE
1341,107856,75082,10728,0,0,TT_NONE,0,212,0,0,CS_NONE
1342,107864,75090,10736,0,0,TT_NONE,0,212,0,0,CS_NONE
1343,107872,75098,10744,0,0,TT_NONE,0,212,0,0,CS_NONE
1344,107880,75106,10752,0,0,TT_NONE,0,212,0,0,CS_NONE
1345,107888,75114,10760,0,0,TT_NONE,0,212,0,0,CS_NONE
1346,107896,75122,10768,0,0,TT_NONE,0,212,0,0,CS_NONE
1347,107904,75130,10776,0,0,TT_NONE,0,212,0,0,CS_NONE
1348,107912,75138,10784,0,0,TT_NONE,0,212,0,0,CS_NONE
1349,107920,75146,10792,0,0,TT_NONE,0,212,0,0,CS_NONE
1350,107928,75154,10800,0,0,TT_NONE,0,212,0,0,CS_NONE
1351,107936,75162,10808,0,0,TT_NONE,0,212,0,0,CS_NONE
1352,107944,75170,10816,0,0,TT_NONE,0,212,0,0,CS_NONE
1353,107952,75178,10824,0,0,TT_NONE,0,212,0,0,CS_NONE
1354,107960,75186,10832,0,0,TT_NONE,0,212,0,0,CS_NONE
1355,107968,75194,10840,0,0,TT_NONE,0,212,0,0,CS_NONE
1356,107976,75202,10848,0,0,TT_NONE,0,212,0,0,CS_NONE
1357,107984,75210,10856,0,0,TT_NONE,0,212,0,0,CS_NONE
1358,107992,75218,10864,0,0,TT_NONE,0,212,0,0,CS_NONE
1359,108000,75226,10872,0,0,TT_NONE,0,212,0,0,CS_NONE
1360,108008,75234,10880,0,0,TT_NONE,0,212,0,0,CS_NONE
1361,108016,75242,10888,0,0,TT_NONE,0,212,0,0,CS_NONE
1362,108024,75250,10896,0,0,TT_NONE,0,212,0,0,CS_NONE
1363,108032,75258,10904,0,0,TT_NONE,0,212,0,0,CS_NONE
1364,108040,75266,10912,0,0,TT_NONE,0,212,0,0,CS_NONE
1365,108048,75274,10920,0,0,TT_NONE,0,212,0,0,CS_NONE
1366,108056,75282,10928,0,0,TT_NONE,0,212,0,0,CS_NONE
1367,108064,75290,10936,0,0,TT_NONE,0,212,0,0,CS_NONE
1368,108072,75298,10944,0,0,TT_NONE,0,212,0,0,CS_NONE
1369,108080,75306,10952,0,0,TT_NONE,0,212,0,0,CS_NONE
1370,108088,75314,10960,0,0,TT_NONE,0,212,0,0,CS_NONE
1371,108096,75322,10968,0,0,TT_NONE,0,212,0,0,CS_NONE
1372,108104,75330,10976,0,0,TT_NONE,0,212,0,0,CS_NONE
1373,108112,75338,10984,0,0,TT_NONE,0,212,0,0,CS_NONE
1374,108120,75346,10992,0,0,TT_NONE,0,212,0,0,CS_NONE
1375,108128,75354,11000,0,0,TT_NONE,0,212,0,0,CS_NONE
1376,108136,75362,11008,0,0,TT_NONE,0,212,0,0,CS_NONE
1377,108144,75370,11016,0,0,TT_NONE,0,212,0,0,CS_NONE
1378,108152,75378,11024,0,0,TT_NONE,0,212,0,0,CS_NONE
1379,108160,75386,11032,0,0,TT_NONE,0,212,0,0,CS_NONE
1380,108168,75394,11040,0,0,TT_NONE,0,212,0,0,CS_NONE
1381,108176,75402,11048,0,0,TT_NONE,0,212,0,0,CS_NONE
1382,108184,75410,11056,0,0,TT_NONE,0,212,0,0,CS_NONE
1383,108192,75418,11064,0,0,TT_NONE,0,212,0,0,CS_NONE
1384,108200,75426,11072,0,0,TT_NONE,0,212,0,0,CS_NONE
1385,108208,75434,11080,0,0,TT_NONE,0,212,0,0,CS_NONE
1386,108216,75442,11088,0,0,TT_NONE,0,212,0,0,CS_NONE
1387,108224,75450,11096,0,0,TT_NONE,0,212,0,0,CS_NONE
1388,108232,75458,11104,0,0,TT_NONE,0,212,0,0,CS_NONE
1389,108240,75466,11112,0,0,TT_NONE,0,212,0,0,CS_NONE
1390,108248,75474,11120,0,0,TT_NONE,0,212,0,0,CS_NONE
1391,108256,75482,11128,0,0,TT_NONE,0,212,0,0,CS_NONE
1392,108264,75490,11136,0,0,TT_NONE,0,212,0,0,CS_NONE
1393,108272,75498,11144,0,0,TT_NONE,0,212,0,0,CS_NONE
1394,108280,75506,11152,0,0,TT_NONE,0,212,0,0,CS_NONE
1395,108288,75514,11160,0,0,TT_NONE,0,212,0,0,CS_NONE
1396,108296,75522,11168,0,0,TT_NONE,0,212,0,0,CS_NONE
1397,108304,75530,11176,0,0,TT_NONE,0,212,0,0,CS_NONE
1398,108312,75538,11184,0,0,TT_NONE,0,212,0,0,CS_NONE
1399,108320,75546,11192,0,0,TT_NONE,0,212,0,0,CS_NONE
1400,108328,75554,11200,0,0,TT_NONE,0,212,0,0,CS_NONE
1401,108336,75562,11208,0,0,TT_NONE,0,212,0,0,CS_NONE
1402,108344,75570,11216,0,0,TT_NONE,0,212,0,0,CS_NONE
1403,108352,75578,11224,0,0,TT_NONE,0,212,0,0,CS_NONE
1404,108360,75586,11232,0,0,TT_NONE,0,212,0,0,CS_NONE
1405,108368,75594,11240,0,0,TT_NONE,0,212,0,0,CS_NONE
1406,108376,75602,11248,0,0,TT_NONE,0,212,0,0,CS_NONE
1407,108384,75610,11256,0,0,TT_NONE,0,212,0,0,CS_NONE
1408,108392,75618,11264,0,0,TT_NONE,0,212,0,0,CS_NONE
1409,108400,75626,11272,0,0,TT_NONE,0,212,0,0,CS_NONE
1410,108408,75634,11280,0,0,TT_NONE,0,212,0,0,CS_NONE
1411,108416,75642,11288,0,0,TT_NONE,0,212,0,0,CS_NONE
1412,108424,75650,11296,0,0,TT_NONE,0,212,0,0,CS_NONE
1413,108432,75658,11304,0,0,TT_NONE,0,212,0,0,CS_NONE
1414,108440,75666,11312,0,0,TT_NONE,0,212,0,0,CS_NONE
1415,108448,75674,11320,0,0,TT_NONE,0,212,0,0,CS_NONE
1416,108456,75682,11328,0,0,TT_NONE,0,212,0,0,CS_NONE
1417,108464,75690,11336,0,0,TT_NONE,0,212,0,0,CS_NONE
1418,108472,75698,11344,0,0,TT_NONE,0,212,0,0,CS_NONE
1419,108480,75706,11352,0,0,TT_NONE,0,212,0,0,CS_NONE
1420,108488,75714,11360,0,0,TT_NONE,0,212,0,0,CS_NONE
1421,108496,75722,11368,0,0,TT_NONE,0,212,0,0,CS_NONE
1422,108504,75730,11376,0,0,TT_NONE,0,212,0,0,CS_NONE
1423,108512,75738,11384,0,0,TT_NONE,0,212,0,0,CS_NONE
1424,108520,75746,11392,0,0,TT_NONE,0,212,0,0,CS_NONE
1425,108528,75754,11400,0,0,TT_NONE,0,212,0,0,CS_NONE
1426,108536,75762,11408,0,0,TT_NONE,0,212,0,0,CS_NONE
1427,108544,75770,11416,0,0,TT_NONE,0,212,0,0,CS_NONE
1428,108552,75778,11424,0,0,TT_NONE,0,212,0,0,CS_NONE
1429,108560,75786,11432,0,0,TT_NONE,0,212,0,0,CS_NONE
1430,108568,75794,11440,0,0,TT_NONE,0,212,0,0,CS_NONE
1431,108576,75802,11448,0,0,TT_NONE,0,212,0,0,CS_NONE
1432,108584,75810,11456,0,0,TT_NONE,0,212,0,0,CS_NONE
1433,108592,75818,11464,0,0,TT_NONE,0,212,0,0,CS_NONE
1434,108600,75826,11472,0,0,TT_NONE,0,212,0,0,CS_NONE
1435,108608,75834,11480,0,0,TT_NONE,0,212,0,0,CS_NONE
1436,108616,75842,11488,0,0,TT_NONE,0,212,0,0,CS_NONE
1437,108624,75850,11496,0,0,TT_NONE,0,212,0,0,CS_NONE
1438,108632,75858,11504,0,0,TT_NONE,0,212,0,0,CS_NONE
1439,108640,75866,11512,0,0,TT_NONE,0,212,0,0,CS_NONE
1440,108648,75874,11520,0,0,TT_NONE,0,212,0,0,CS_NONE
1441,108656,75882,11528,0,0,TT_NONE,0,212,0,0,CS_NONE
1442,108664,75890,11536,0,0,TT_NONE,0,212,0,0,CS_NONE
1443,108672,75898,11544,0,0,TT_NONE,0,212,0,0,CS_NONE
1444,108680,75906,11552,0,0,TT_NONE,0,212,0,0,CS_NONE
1445,108688,75914,11560,0,0,TT_NONE,0,212,0,0,CS_NONE
1446,108696,75922,11568,0,0,TT_NONE,0,212,0,0,CS_NONE
1447,108704,75930,11576,0,0,TT_NONE,0,212,0,0,CS_NONE
1448,108712,75938,11584,0,0,TT_NONE,0,212,0,0,CS_NONE
1449,108720,75946,11592,0,0,TT_NONE,0,212,0,0,CS_NONE
1450,108728,75954,11600,0,0,TT_NONE,0,212,0,0,CS_NONE
1451,108736,75962,11608,0,0,TT_NONE,0,212,0,0,CS_NONE
1452,108744,75970,11616,0,0,TT_NONE,0,212,0,0,CS_NONE
1453,108752,75978,11624,0,0,TT_NONE,0,212,0,0,CS_NONE
1454,108760,75986,11632,0,0,TT_NONE,0,212,0,0,CS_NONE
1455,108768,75994,11640,0,0,TT_NONE,0,212,0,0,CS_NONE
1456,108776,76002,11648,0,0,TT_NONE,0,212,0,0,CS_NONE
1457,108784,76010,11656,0,0,TT_NONE,0,212,0,0,CS_NONE
1458,108792,76018,11664,0,0,TT_NONE,0,212,0,0,CS_NONE
1459,108800,76026,11672,0,0,TT_NONE,0,212,0,0,CS_NONE
1460,108808,76034,11680,0,0,TT_NONE,0,212,0,0,CS_NONE
1461,108816,76042,11688,0,0,TT_NONE,0,212,0,0,CS_NONE
1462,108824,76050,11696,0,0,TT_NONE,0,212,0,0,CS_NONE
1463,108832,76058,11704,0,0,TT_NONE,0,212,0,0,CS_NONE
1464,108840,76066,11712,0,0,TT_NONE,0,212,0,0,CS_NONE
1465,108848,76074,11720,0,0,TT_NONE,0,212,0,0,CS_NONE
1466,108856,76082,11728,0,0,TT_NONE,0,212,0,0,CS_NONE
1467,108864,76090,11736,0,0,TT_NONE,0,212,0,0,CS_NONE
1468,108872,76098,11744,0,0,TT_NONE,0,212,0,0,CS_NONE
1469,108880,76106,11752,0,0,TT_NONE,0,212,0,0,CS_NONE
1470,108888,76114,11760,0,0,TT_NONE,0,212,0,0,CS_NONE
1471,108896,76122,11768,0,0,TT_NONE,0,212,0,0,CS_NONE
1472,108904,76130,11776,0,0,TT_NONE,0,212,0,0,CS_NONE
1473,108912,76138,11784,0,0,TT_NONE,0,212,0,0,CS_NONE
1474,108920,76146,11792,0,0,TT_NONE,0,212,0,0,CS_NONE
1475,108928,76154,11800,0,0,TT_NONE,0,212,0,0,CS_NONE
1476,108936,76162,11808,0,0,TT_NONE,0,212,0,0,CS_NONE
1477,108944,76170,11816,0,0,TT_NONE,0,212,0,0,CS_NONE
1478,108952,76178,11824,0,0,TT_NONE,0,212,0,0,CS_NONE
1479,108960,76186,11832,0,0,TT_NONE,0,212,0,0,CS_NONE
1480,108968,76194,11840,0,0,TT_NONE,0,212,0,0,CS_NONE
1481,108976,76202,11848,0,0,TT_NONE,0,212,0,0,CS_NONE
1482,108984,76210,11856,0,0,TT_NONE,0,212,0,0,CS_NONE
1483,108992,76218,11864,0,0,TT_NONE,0,212,0,0,CS_NONE
1484,109000,76226,11872,0,0,TT_NONE,0,212,0,0,CS_NONE
1485,109008,76234,11880,0,0,TT_NONE,0,212,0,0,CS_NONE
